Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
11,1,1,0,,,,94.62,0,0,0,0.0
11,2,1,0,,,,95.028,0,0,0,0.0
11,3,1,0,,,,95.028,0,0,0,0.0
11,4,1,0,,,,90.372,0,0,0,0.0
11,5,1,0,,,,95.652,0,0,0,0.0
11,6,1,0,,,,92.976,0,0,0,0.0
11,7,1,0,,,,89.412,0,0,0,0.0
11,8,1,0,,,,91.296,0,0,0,0.0
11,9,1,0,,,,119.04,0,0,0,0.0
11,10,1,0,,,,128.076,0,0,0,0.8333333333333334
11,11,1,0,,,,119.784,0,0,0,15.833333333333334
11,12,1,0,,,,122.268,0,0,0,53.333333333333336
11,13,1,0,,,,119.496,0,0,0,73.33333333333333
11,14,1,0,,,,108.864,0,0,0,68.33333333333333
11,15,1,0,,,,108.084,0,0,0,59.16666666666666
11,16,1,0,,,,119.64,0,0,0,27.5
11,17,1,0,,,,103.86,0,0,0,4.166666666666667
11,18,1,0,,,,102.072,0,0,0,0.0
11,19,1,0,,,,101.664,0,0,0,0.0
11,20,1,0,,,,98.544,0,0,0,0.0
11,21,1,0,,,,98.808,0,0,0,0.0
11,22,1,0,,,,95.82,0,0,0,0.0
11,23,1,0,,,,94.752,0,0,0,0.0
11,24,1,0,,,,95.256,0,0,0,0.0
11,1,2,0,,,,89.64,0,0,0,0.0
11,2,2,0,,,,94.356,0,0,0,0.0
11,3,2,0,,,,89.52,0,0,0,0.0
11,4,2,0,,,,89.1,0,0,0,0.0
11,5,2,0,,,,90.948,0,0,0,0.0
11,6,2,0,,,,93.876,0,0,0,0.0
11,7,2,0,,,,96.576,0,0,0,0.0
11,8,2,0,,,,98.472,0,0,0,0.0
11,9,2,0,,,,104.364,0,0,0,0.0
11,10,2,0,,,,128.568,0,0,0,1.6666666666666667
11,11,2,0,,,,104.112,0,0,0,9.166666666666666
11,12,2,0,,,,110.412,0,0,0,13.333333333333334
11,13,2,0,,,,117.78,0,0,0,13.333333333333334
11,14,2,0,,,,113.268,0,0,0,25.0
11,15,2,0,,,,105.9,0,0,0,12.5
11,16,2,0,,,,104.196,0,0,0,1.6666666666666667
11,17,2,0,,,,97.344,0,0,0,0.0
11,18,2,0,,,,101.304,0,0,0,0.0
11,19,2,0,,,,89.88,0,0,0,0.0
11,20,2,0,,,,89.748,0,0,0,0.0
11,21,2,0,,,,95.436,0,0,0,0.0
11,22,2,0,,,,100.968,0,0,0,0.0
11,23,2,0,,,,91.8,0,0,0,0.0
11,24,2,0,,,,73.068,0,0,0,0.0
11,1,3,0,,,,67.668,0,0,0,0.0
11,2,3,0,,,,67.356,0,0,0,0.0
11,3,3,0,,,,67.824,0,0,0,0.0
11,4,3,0,,,,66.672,0,0,0,0.0
11,5,3,0,,,,64.092,0,0,0,0.0
11,6,3,0,,,,70.08,0,0,0,0.0
11,7,3,0,,,,73.008,0,0,0,0.0
11,8,3,0,,,,79.668,0,0,0,0.0
11,9,3,0,,,,112.728,0,0,0,0.0
11,10,3,0,,,,132.78,0,0,0,0.8333333333333334
11,11,3,0,,,,123.36,0,0,0,7.5
11,12,3,0,,,,121.296,0,0,0,15.0
11,13,3,0,,,,119.064,0,0,0,25.0
11,14,3,0,,,,106.188,0,0,0,15.833333333333334
11,15,3,0,,,,105.972,0,0,0,6.666666666666667
11,16,3,0,,,,119.712,0,0,0,0.8333333333333334
11,17,3,0,,,,103.356,0,0,0,0.0
11,18,3,0,,,,100.848,0,0,0,0.0
11,19,3,0,,,,95.58,0,0,0,0.0
11,20,3,0,,,,94.572,0,0,0,0.0
11,21,3,0,,,,101.34,0,0,0,0.0
11,22,3,0,,,,93.816,0,0,0,0.0
11,23,3,0,,,,87.468,0,0,0,0.0
11,24,3,0,,,,75.132,0,0,0,0.0
11,1,4,0,,,,66.684,0,0,0,0.0
11,2,4,0,,,,69.672,0,0,0,0.0
11,3,4,0,,,,67.572,0,0,0,0.0
11,4,4,0,,,,67.86,0,0,0,0.0
11,5,4,0,,,,66.6,0,0,0,0.0
11,6,4,0,,,,65.268,0,0,0,0.0
11,7,4,0,,,,71.364,0,0,0,0.0
11,8,4,0,,,,86.832,0,0,0,0.0
11,9,4,0,,,,127.68,0,0,0,0.0
11,10,4,0,,,,140.76,0,0,0,0.0
11,11,4,0,,,,132.552,0,0,0,0.0
11,12,4,0,,,,129.252,0,0,0,0.0
11,13,4,0,,,,131.688,0,0,0,0.0
11,14,4,0,,,,114.372,0,0,0,0.0
11,15,4,0,,,,107.304,0,0,0,0.0
11,16,4,0,,,,122.796,0,0,0,9.166666666666666
11,17,4,0,,,,116.892,0,0,0,0.0
11,18,4,0,,,,111.924,0,0,0,0.0
11,19,4,0,,,,97.608,0,0,0,0.0
11,20,4,0,,,,91.56,0,0,0,0.0
11,21,4,0,,,,92.952,0,0,0,0.0
11,22,4,0,,,,103.836,0,0,0,0.0
11,23,4,0,,,,92.748,0,0,0,0.0
11,24,4,0,,,,68.28,0,0,0,0.0
11,1,5,0,,,,57.816,0,0,0,0.0
11,2,5,0,,,,66.216,0,0,0,0.0
11,3,5,0,,,,60.024,0,0,0,0.0
11,4,5,0,,,,59.316,0,0,0,0.0
11,5,5,0,,,,61.824,0,0,0,0.0
11,6,5,0,,,,63.216,0,0,0,0.0
11,7,5,0,,,,64.428,0,0,0,0.0
11,8,5,0,,,,71.244,0,0,0,0.0
11,9,5,0,,,,109.824,0,0,0,0.0
11,10,5,0,,,,131.832,0,0,0,11.666666666666666
11,11,5,0,,,,114.108,0,0,0,50.833333333333336
11,12,5,0,,,,110.7,0,0,0,102.5
11,13,5,0,,,,111.984,0,0,0,97.5
11,14,5,0,,,,107.484,0,0,0,86.66666666666667
11,15,5,0,,,,113.832,0,0,0,50.0
11,16,5,0,,,,118.056,0,0,0,9.166666666666666
11,17,5,0,,,,106.38,0,0,0,0.0
11,18,5,0,,,,103.428,0,0,0,0.0
11,19,5,0,,,,101.928,0,0,0,0.0
11,20,5,0,,,,98.124,0,0,0,0.0
11,21,5,0,,,,99.852,0,0,0,0.0
11,22,5,0,,,,94.944,0,0,0,0.0
11,23,5,0,,,,89.868,0,0,0,0.0
11,24,5,0,,,,74.148,0,0,0,0.0
11,1,6,0,,,,65.052,0,0,0,0.0
11,2,6,0,,,,62.7,0,0,0,0.0
11,3,6,0,,,,60.768,0,0,0,0.0
11,4,6,0,,,,64.788,0,0,0,0.0
11,5,6,0,,,,63.972,0,0,0,0.0
11,6,6,0,,,,63.528,0,0,0,0.0
11,7,6,0,,,,67.812,0,0,0,0.0
11,8,6,0,,,,71.304,0,0,0,0.0
11,9,6,0,,,,88.632,0,0,0,0.0
11,10,6,0,,,,137.184,0,0,0,7.5
11,11,6,0,,,,123.3,0,0,0,20.83333333333333
11,12,6,0,,,,112.428,0,0,0,65.0
11,13,6,0,,,,119.712,0,0,0,90.83333333333331
11,14,6,0,,,,116.82,0,0,0,81.66666666666667
11,15,6,0,,,,106.824,0,0,0,46.66666666666666
11,16,6,0,,,,108.588,0,0,0,7.5
11,17,6,0,,,,112.92,0,0,0,0.0
11,18,6,0,,,,111.792,0,0,0,0.0
11,19,6,0,,,,105.912,0,0,0,0.0
11,20,6,0,,,,111.192,0,0,0,0.0
11,21,6,0,,,,112.944,0,0,0,0.0
11,22,6,0,,,,106.032,0,0,0,0.0
11,23,6,0,,,,99.984,0,0,0,0.0
11,24,6,0,,,,76.32,0,0,0,0.0
11,1,7,0,,,,63.672,0,0,0,0.0
11,2,7,0,,,,68.064,0,0,0,0.0
11,3,7,0,,,,65.652,0,0,0,0.0
11,4,7,0,,,,63.204,0,0,0,0.0
11,5,7,0,,,,66.288,0,0,0,0.0
11,6,7,0,,,,65.628,0,0,0,0.0
11,7,7,0,,,,68.772,0,0,0,0.0
11,8,7,0,,,,78.336,0,0,0,0.0
11,9,7,0,,,,90.0,0,0,0,0.0
11,10,7,0,,,,137.712,0,0,0,5.0
11,11,7,0,,,,131.784,0,0,0,20.0
11,12,7,0,,,,124.14,0,0,0,57.5
11,13,7,0,,,,117.78,0,0,0,78.33333333333333
11,14,7,0,,,,119.94,0,0,0,41.66666666666666
11,15,7,0,,,,114.852,0,0,0,29.166666666666668
11,16,7,0,,,,117.252,0,0,0,4.166666666666667
11,17,7,0,,,,114.636,0,0,0,0.0
11,18,7,0,,,,116.508,0,0,0,0.0
11,19,7,0,,,,113.916,0,0,0,0.0
11,20,7,0,,,,108.744,0,0,0,0.0
11,21,7,0,,,,110.46,0,0,0,0.0
11,22,7,0,,,,111.0,0,0,0,0.0
11,23,7,0,,,,106.248,0,0,0,0.0
11,24,7,0,,,,80.328,0,0,0,0.0
11,1,1,0,,,,63.576,0,0,0,0.0
11,2,1,0,,,,66.936,0,0,0,0.0
11,3,1,0,,,,71.7,0,0,0,0.0
11,4,1,0,,,,68.832,0,0,0,0.0
11,5,1,0,,,,75.612,0,0,0,0.0
11,6,1,0,,,,76.548,0,0,0,0.0
11,7,1,0,,,,74.94,0,0,0,0.0
11,8,1,0,,,,83.556,0,0,0,0.0
11,9,1,0,,,,119.46,0,0,0,0.0
11,10,1,0,,,,158.412,0,0,0,5.833333333333333
11,11,1,0,,,,137.232,0,0,0,19.166666666666668
11,12,1,0,,,,126.312,0,0,0,50.833333333333336
11,13,1,0,,,,130.848,0,0,0,85.83333333333333
11,14,1,0,,,,120.216,0,0,0,75.83333333333333
11,15,1,0,,,,122.856,0,0,0,41.66666666666666
11,16,1,0,,,,134.028,0,0,0,6.666666666666667
11,17,1,0,,,,117.912,0,0,0,0.0
11,18,1,0,,,,120.336,0,0,0,0.0
11,19,1,0,,,,114.348,0,0,0,0.0
11,20,1,0,,,,117.816,0,0,0,0.0
11,21,1,0,,,,117.216,0,0,0,0.0
11,22,1,0,,,,114.564,0,0,0,0.0
11,23,1,0,,,,108.048,0,0,0,0.0
11,24,1,0,,,,70.428,0,0,0,0.0
11,1,2,0,,,,71.028,0,0,0,0.0
11,2,2,0,,,,69.384,0,0,0,0.0
11,3,2,0,,,,70.8,0,0,0,0.0
11,4,2,0,,,,71.652,0,0,0,0.0
11,5,2,0,,,,74.076,0,0,0,0.0
11,6,2,0,,,,74.268,0,0,0,0.0
11,7,2,0,,,,68.94,0,0,0,0.0
11,8,2,0,,,,78.564,0,0,0,0.0
11,9,2,0,,,,117.9,0,0,0,0.0
11,10,2,0,,,,150.492,0,0,0,5.0
11,11,2,0,,,,142.596,0,0,0,18.33333333333333
11,12,2,0,,,,124.824,0,0,0,45.833333333333336
11,13,2,0,,,,119.508,0,0,0,86.66666666666667
11,14,2,0,,,,122.832,0,0,0,28.33333333333333
11,15,2,0,,,,122.064,0,0,0,28.33333333333333
11,16,2,0,,,,126.636,0,0,0,5.833333333333333
11,17,2,0,,,,118.14,0,0,0,0.0
11,18,2,0,,,,123.96,0,0,0,0.0
11,19,2,0,,,,120.804,0,0,0,0.0
11,20,2,0,,,,117.72,0,0,0,0.0
11,21,2,0,,,,114.624,0,0,0,0.0
11,22,2,0,,,,117.036,0,0,0,0.0
11,23,2,0,,,,114.78,0,0,0,0.0
11,24,2,0,,,,81.636,0,0,0,0.0
11,1,3,0,,,,69.468,0,0,0,0.0
11,2,3,0,,,,73.368,0,0,0,0.0
11,3,3,0,,,,72.66,0,0,0,0.0
11,4,3,0,,,,75.492,0,0,0,0.0
11,5,3,0,,,,74.784,0,0,0,0.0
11,6,3,0,,,,75.54,0,0,0,0.0
11,7,3,0,,,,72.072,0,0,0,0.0
11,8,3,0,,,,80.52,0,0,0,0.0
11,9,3,0,,,,117.972,0,0,0,0.0
11,10,3,0,,,,155.736,0,0,0,4.166666666666667
11,11,3,0,,,,143.196,0,0,0,19.166666666666668
11,12,3,0,,,,124.392,0,0,0,45.0
11,13,3,0,,,,140.94,0,0,0,81.66666666666667
11,14,3,0,,,,124.2,0,0,0,75.83333333333333
11,15,3,0,,,,123.936,0,0,0,56.66666666666666
11,16,3,0,,,,124.368,0,0,0,17.5
11,17,3,0,,,,118.5,0,0,0,0.0
11,18,3,0,,,,126.456,0,0,0,0.0
11,19,3,0,,,,120.528,0,0,0,0.0
11,20,3,0,,,,116.712,0,0,0,0.0
11,21,3,0,,,,117.0,0,0,0,0.0
11,22,3,0,,,,120.0,0,0,0,0.0
11,23,3,0,,,,117.768,0,0,0,0.0
11,24,3,0,,,,87.912,0,0,0,0.0
11,1,4,0,,,,73.32,0,0,0,0.0
11,2,4,0,,,,75.588,0,0,0,0.0
11,3,4,0,,,,71.184,0,0,0,0.0
11,4,4,0,,,,75.96,0,0,0,0.0
11,5,4,0,,,,74.364,0,0,0,0.0
11,6,4,0,,,,73.656,0,0,0,0.0
11,7,4,0,,,,73.74,0,0,0,0.0
11,8,4,0,,,,83.64,0,0,0,0.0
11,9,4,0,,,,126.948,0,0,0,0.0
11,10,4,0,,,,151.824,0,0,0,0.0
11,11,4,0,,,,137.172,0,0,0,8.333333333333334
11,12,4,0,,,,135.72,0,0,0,31.666666666666668
11,13,4,0,,,,131.7,0,0,0,38.333333333333336
11,14,4,0,,,,133.404,0,0,0,8.333333333333334
11,15,4,0,,,,130.512,0,0,0,9.166666666666666
11,16,4,0,,,,127.212,0,0,0,2.5
11,17,4,0,,,,138.084,0,0,0,0.0
11,18,4,0,,,,122.964,0,0,0,0.0
11,19,4,0,,,,120.864,0,0,0,0.0
11,20,4,0,,,,117.084,0,0,0,0.0
11,21,4,0,,,,118.884,0,0,0,0.0
11,22,4,0,,,,118.788,0,0,0,0.0
11,23,4,0,,,,114.84,0,0,0,0.0
11,24,4,0,,,,77.628,0,0,0,0.0
11,1,5,0,,,,64.056,0,0,0,0.0
11,2,5,0,,,,73.872,0,0,0,0.0
11,3,5,0,,,,70.26,0,0,0,0.0
11,4,5,0,,,,73.248,0,0,0,0.0
11,5,5,0,,,,70.548,0,0,0,0.0
11,6,5,0,,,,71.712,0,0,0,0.0
11,7,5,0,,,,69.012,0,0,0,0.0
11,8,5,0,,,,72.684,0,0,0,0.0
11,9,5,0,,,,111.912,0,0,0,0.0
11,10,5,0,,,,153.276,0,0,0,0.0
11,11,5,0,,,,133.428,0,0,0,3.333333333333333
11,12,5,0,,,,128.832,0,0,0,37.5
11,13,5,0,,,,121.308,0,0,0,80.0
11,14,5,0,,,,122.46,0,0,0,56.66666666666666
11,15,5,0,,,,120.684,0,0,0,28.33333333333333
11,16,5,0,,,,121.08,0,0,0,5.833333333333333
11,17,5,0,,,,114.54,0,0,0,0.0
11,18,5,0,,,,119.544,0,0,0,0.0
11,19,5,0,,,,111.456,0,0,0,0.0
11,20,5,0,,,,108.528,0,0,0,0.0
11,21,5,0,,,,112.884,0,0,0,0.0
11,22,5,0,,,,114.276,0,0,0,0.0
11,23,5,0,,,,105.372,0,0,0,0.0
11,24,5,0,,,,71.808,0,0,0,0.0
11,1,6,0,,,,63.636,0,0,0,0.0
11,2,6,0,,,,65.124,0,0,0,0.0
11,3,6,0,,,,63.984,0,0,0,0.0
11,4,6,0,,,,70.488,0,0,0,0.0
11,5,6,0,,,,70.704,0,0,0,0.0
11,6,6,0,,,,72.168,0,0,0,0.0
11,7,6,0,,,,68.52,0,0,0,0.0
11,8,6,0,,,,73.944,0,0,0,0.0
11,9,6,0,,,,103.056,0,0,0,0.0
11,10,6,0,,,,134.88,0,0,0,0.8333333333333334
11,11,6,0,,,,128.04,0,0,0,17.5
11,12,6,0,,,,125.472,0,0,0,43.333333333333336
11,13,6,0,,,,118.344,0,0,0,73.33333333333333
11,14,6,0,,,,117.672,0,0,0,53.333333333333336
11,15,6,0,,,,121.764,0,0,0,20.83333333333333
11,16,6,0,,,,118.392,0,0,0,3.333333333333333
11,17,6,0,,,,118.2,0,0,0,0.0
11,18,6,0,,,,120.804,0,0,0,0.0
11,19,6,0,,,,114.624,0,0,0,0.0
11,20,6,0,,,,111.708,0,0,0,0.0
11,21,6,0,,,,113.352,0,0,0,0.0
11,22,6,0,,,,111.996,0,0,0,0.0
11,23,6,0,,,,105.816,0,0,0,0.0
11,24,6,0,,,,74.568,0,0,0,0.0
11,1,7,0,,,,63.408,0,0,0,0.0
11,2,7,0,,,,62.448,0,0,0,0.0
11,3,7,0,,,,65.28,0,0,0,0.0
11,4,7,0,,,,64.56,0,0,0,0.0
11,5,7,0,,,,64.872,0,0,0,0.0
11,6,7,0,,,,65.808,0,0,0,0.0
11,7,7,0,,,,69.0,0,0,0,0.0
11,8,7,0,,,,73.668,0,0,0,0.0
11,9,7,0,,,,92.964,0,0,0,0.0
11,10,7,0,,,,134.604,0,0,0,0.8333333333333334
11,11,7,0,,,,125.088,0,0,0,9.166666666666666
11,12,7,0,,,,119.976,0,0,0,8.333333333333334
11,13,7,0,,,,127.14,0,0,0,9.166666666666666
11,14,7,0,,,,120.912,0,0,0,5.833333333333333
11,15,7,0,,,,118.86,0,0,0,0.0
11,16,7,0,,,,119.028,0,0,0,0.0
11,17,7,0,,,,117.312,0,0,0,0.0
11,18,7,0,,,,117.288,0,0,0,0.0
11,19,7,0,,,,109.632,0,0,0,0.0
11,20,7,0,,,,110.844,0,0,0,0.0
11,21,7,0,,,,111.984,0,0,0,0.0
11,22,7,0,,,,108.18,0,0,0,0.0
11,23,7,0,,,,100.392,0,0,0,0.0
11,24,7,0,,,,76.104,0,0,0,0.0
11,1,1,0,,,,60.252,0,0,0,0.0
11,2,1,0,,,,68.964,0,0,0,0.0
11,3,1,0,,,,63.348,0,0,0,0.0
11,4,1,0,,,,63.072,0,0,0,0.0
11,5,1,0,,,,65.196,0,0,0,0.0
11,6,1,0,,,,69.372,0,0,0,0.0
11,7,1,0,,,,68.628,0,0,0,0.0
11,8,1,0,,,,74.34,0,0,0,0.0
11,9,1,0,,,,111.744,0,0,0,0.0
11,10,1,0,,,,129.96,0,0,0,0.0
11,11,1,0,,,,126.036,0,0,0,15.833333333333334
11,12,1,0,,,,116.424,0,0,0,34.166666666666664
11,13,1,0,,,,124.488,0,0,0,27.5
11,14,1,0,,,,122.004,0,0,0,17.5
11,15,1,0,,,,125.448,0,0,0,7.5
11,16,1,0,,,,126.696,0,0,0,0.0
11,17,1,0,,,,116.856,0,0,0,0.0
11,18,1,0,,,,116.316,0,0,0,0.0
11,19,1,0,,,,116.268,0,0,0,0.0
11,20,1,0,,,,113.424,0,0,0,0.0
11,21,1,0,,,,114.684,0,0,0,0.0
11,22,1,0,,,,110.856,0,0,0,0.0
11,23,1,0,,,,106.248,0,0,0,0.0
11,24,1,0,,,,75.576,0,0,0,0.0
11,1,2,0,,,,67.572,0,0,0,0.0
11,2,2,0,,,,65.328,0,0,0,0.0
11,3,2,0,,,,64.788,0,0,0,0.0
11,4,2,0,,,,66.204,0,0,0,0.0
11,5,2,0,,,,65.508,0,0,0,0.0
11,6,2,0,,,,72.204,0,0,0,0.0
11,7,2,0,,,,72.444,0,0,0,0.0
11,8,2,0,,,,80.112,0,0,0,0.0
11,9,2,0,,,,125.916,0,0,0,0.0
11,10,2,0,,,,148.344,0,0,0,0.0
11,11,2,0,,,,136.248,0,0,0,13.333333333333334
11,12,2,0,,,,118.368,0,0,0,27.5
11,13,2,0,,,,123.456,0,0,0,40.833333333333336
11,14,2,0,,,,122.952,0,0,0,36.66666666666666
11,15,2,0,,,,121.188,0,0,0,21.666666666666668
11,16,2,0,,,,121.596,0,0,0,2.5
11,17,2,0,,,,116.52,0,0,0,0.0
11,18,2,0,,,,121.908,0,0,0,0.0
11,19,2,0,,,,113.46,0,0,0,0.0
11,20,2,0,,,,111.9,0,0,0,0.0
11,21,2,0,,,,109.788,0,0,0,0.0
11,22,2,0,,,,111.492,0,0,0,0.0
11,23,2,0,,,,106.584,0,0,0,0.0
11,24,2,0,,,,74.508,0,0,0,0.0
11,1,3,0,,,,68.988,0,0,0,0.0
11,2,3,0,,,,70.692,0,0,0,0.0
11,3,3,0,,,,70.896,0,0,0,0.0
11,4,3,0,,,,71.676,0,0,0,0.0
11,5,3,0,,,,71.136,0,0,0,0.0
11,6,3,0,,,,75.336,0,0,0,0.0
11,7,3,0,,,,77.58,0,0,0,0.0
11,8,3,0,,,,83.616,0,0,0,0.0
11,9,3,0,,,,117.624,0,0,0,0.0
11,10,3,0,,,,151.392,0,0,0,0.0
11,11,3,0,,,,135.96,0,0,0,7.5
11,12,3,0,,,,127.356,0,0,0,20.83333333333333
11,13,3,0,,,,140.136,0,0,0,22.5
11,14,3,0,,,,121.272,0,0,0,20.0
11,15,3,0,,,,129.564,0,0,0,10.833333333333334
11,16,3,0,,,,123.336,0,0,0,0.8333333333333334
11,17,3,0,,,,117.828,0,0,0,0.0
11,18,3,0,,,,120.396,0,0,0,0.0
11,19,3,0,,,,117.36,0,0,0,0.0
11,20,3,0,,,,110.508,0,0,0,0.0
11,21,3,0,,,,112.452,0,0,0,0.0
11,22,3,0,,,,114.336,0,0,0,0.0
11,23,3,0,,,,116.82,0,0,0,0.0
11,24,3,0,,,,77.988,0,0,0,0.0
12,1,4,0,,,,77.052,0,0,0,0.0
12,2,4,0,,,,75.432,0,0,0,0.0
12,3,4,0,,,,78.132,0,0,0,0.0
12,4,4,0,,,,79.08,0,0,0,0.0
12,5,4,0,,,,79.692,0,0,0,0.0
12,6,4,0,,,,82.824,0,0,0,0.0
12,7,4,0,,,,87.528,0,0,0,0.0
12,8,4,0,,,,90.144,0,0,0,0.0
12,9,4,0,,,,121.008,0,0,0,0.0
12,10,4,0,,,,165.66,0,0,0,1.6666666666666667
12,11,4,0,,,,151.5,0,0,0,20.0
12,12,4,0,,,,138.396,0,0,0,26.666666666666668
12,13,4,0,,,,144.432,0,0,0,50.833333333333336
12,14,4,0,,,,123.228,0,0,0,45.833333333333336
12,15,4,0,,,,137.724,0,0,0,27.5
12,16,4,0,,,,138.756,0,0,0,5.0
12,17,4,0,,,,139.608,0,0,0,0.0
12,18,4,0,,,,140.808,0,0,0,0.0
12,19,4,0,,,,126.744,0,0,0,0.0
12,20,4,0,,,,120.696,0,0,0,0.0
12,21,4,0,,,,120.696,0,0,0,0.0
12,22,4,0,,,,121.572,0,0,0,0.0
12,23,4,0,,,,115.896,0,0,0,0.0
12,24,4,0,,,,91.356,0,0,0,0.0
12,1,5,0,,,,85.26,0,0,0,0.0
12,2,5,0,,,,86.292,0,0,0,0.0
12,3,5,0,,,,87.204,0,0,0,0.0
12,4,5,0,,,,88.356,0,0,0,0.0
12,5,5,0,,,,88.812,0,0,0,0.0
12,6,5,0,,,,89.04,0,0,0,0.0
12,7,5,0,,,,92.58,0,0,0,0.0
12,8,5,0,,,,92.736,0,0,0,0.0
12,9,5,0,,,,124.236,0,0,0,0.0
12,10,5,0,,,,161.508,0,0,0,0.0
12,11,5,0,,,,159.36,0,0,0,5.0
12,12,5,0,,,,137.112,0,0,0,17.5
12,13,5,0,,,,141.864,0,0,0,28.33333333333333
12,14,5,0,,,,134.916,0,0,0,14.166666666666666
12,15,5,0,,,,126.984,0,0,0,5.833333333333333
12,16,5,0,,,,142.968,0,0,0,0.0
12,17,5,0,,,,126.984,0,0,0,0.0
12,18,5,0,,,,124.284,0,0,0,0.0
12,19,5,0,,,,118.908,0,0,0,0.0
12,20,5,0,,,,119.628,0,0,0,0.0
12,21,5,0,,,,122.22,0,0,0,0.0
12,22,5,0,,,,120.708,0,0,0,0.0
12,23,5,0,,,,115.992,0,0,0,0.0
12,24,5,0,,,,86.004,0,0,0,0.0
12,1,6,0,,,,80.016,0,0,0,0.0
12,2,6,0,,,,81.024,0,0,0,0.0
12,3,6,0,,,,83.1,0,0,0,0.0
12,4,6,0,,,,83.784,0,0,0,0.0
12,5,6,0,,,,84.744,0,0,0,0.0
12,6,6,0,,,,82.476,0,0,0,0.0
12,7,6,0,,,,85.8,0,0,0,0.0
12,8,6,0,,,,89.604,0,0,0,0.0
12,9,6,0,,,,108.804,0,0,0,0.0
12,10,6,0,,,,151.212,0,0,0,0.0
12,11,6,0,,,,139.704,0,0,0,0.8333333333333334
12,12,6,0,,,,143.124,0,0,0,19.166666666666668
12,13,6,0,,,,139.896,0,0,0,37.5
12,14,6,0,,,,127.872,0,0,0,40.0
12,15,6,0,,,,139.452,0,0,0,17.5
12,16,6,0,,,,125.712,0,0,0,9.166666666666666
12,17,6,0,,,,122.604,0,0,0,0.8333333333333334
12,18,6,0,,,,127.428,0,0,0,0.0
12,19,6,0,,,,123.432,0,0,0,0.0
12,20,6,0,,,,121.932,0,0,0,0.0
12,21,6,0,,,,123.348,0,0,0,0.0
12,22,6,0,,,,125.436,0,0,0,0.0
12,23,6,0,,,,119.82,0,0,0,0.0
12,24,6,0,,,,93.492,0,0,0,0.0
12,1,7,0,,,,88.044,0,0,0,0.0
12,2,7,0,,,,87.228,0,0,0,0.0
12,3,7,0,,,,92.7,0,0,0,0.0
12,4,7,0,,,,92.904,0,0,0,0.0
12,5,7,0,,,,96.0,0,0,0,0.0
12,6,7,0,,,,89.496,0,0,0,0.0
12,7,7,0,,,,93.3,0,0,0,0.0
12,8,7,0,,,,96.696,0,0,0,0.0
12,9,7,0,,,,116.76,0,0,0,0.0
12,10,7,0,,,,141.048,0,0,0,0.0
12,11,7,0,,,,166.692,0,0,0,15.0
12,12,7,0,,,,145.056,0,0,0,32.5
12,13,7,0,,,,129.468,0,0,0,35.0
12,14,7,0,,,,126.984,0,0,0,28.33333333333333
12,15,7,0,,,,135.516,0,0,0,18.33333333333333
12,16,7,0,,,,139.404,0,0,0,1.6666666666666667
12,17,7,0,,,,133.476,0,0,0,0.0
12,18,7,0,,,,127.032,0,0,0,0.0
12,19,7,0,,,,125.58,0,0,0,0.0
12,20,7,0,,,,123.06,0,0,0,0.0
12,21,7,0,,,,124.26,0,0,0,0.0
12,22,7,0,,,,133.272,0,0,0,0.0
12,23,7,0,,,,119.82,0,0,0,0.0
12,24,7,0,,,,108.348,0,0,0,0.0
12,1,1,0,,,,119.028,0,0,0,0.0
12,2,1,0,,,,117.552,0,0,0,0.0
12,3,1,0,,,,117.456,0,0,0,0.0
12,4,1,0,,,,114.084,0,0,0,0.0
12,5,1,0,,,,113.844,0,0,0,0.0
12,6,1,0,,,,109.44,0,0,0,0.0
12,7,1,0,,,,111.48,0,0,0,0.0
12,8,1,0,,,,116.34,0,0,0,0.0
12,9,1,0,,,,129.084,0,0,0,0.0
12,10,1,0,,,,182.916,0,0,0,0.0
12,11,1,0,,,,177.024,0,0,0,5.833333333333333
12,12,1,0,,,,168.984,0,0,0,18.33333333333333
12,13,1,0,,,,169.152,0,0,0,27.5
12,14,1,0,,,,154.872,0,0,0,20.0
12,15,1,0,,,,169.608,0,0,0,3.333333333333333
12,16,1,0,,,,153.024,0,0,0,0.0
12,17,1,0,,,,142.704,0,0,0,0.0
12,18,1,0,,,,139.692,0,0,0,0.0
12,19,1,0,,,,128.796,0,0,0,0.0
12,20,1,0,,,,125.436,0,0,0,0.0
12,21,1,0,,,,125.46,0,0,0,0.0
12,22,1,0,,,,128.316,0,0,0,0.0
12,23,1,0,,,,122.28,0,0,0,0.0
12,24,1,0,,,,101.772,0,0,0,0.0
12,1,2,0,,,,100.704,0,0,0,0.0
12,2,2,0,,,,93.024,0,0,0,0.0
12,3,2,0,,,,96.516,0,0,0,0.0
12,4,2,0,,,,97.248,0,0,0,0.0
12,5,2,0,,,,94.416,0,0,0,0.0
12,6,2,0,,,,97.812,0,0,0,0.0
12,7,2,0,,,,97.212,0,0,0,0.0
12,8,2,0,,,,105.096,0,0,0,0.0
12,9,2,0,,,,127.512,0,0,0,0.0
12,10,2,0,,,,170.676,0,0,0,0.0
12,11,2,0,,,,154.968,0,0,0,1.6666666666666667
